id,link,name,country,genre,status
139119,https://www.metal-archives.com/bands/%D0%9B%D1%8E%D1%82%D0%BE%D0%BC%D1%8B%D1%81%D0%BB/22952,Лютомысл,Ukraine,Black Metal,Active
139120,https://www.metal-archives.com/bands/%D0%9B%D1%8E%D1%82%D1%8C/23983,Лють,Ukraine,Black Metal/RAC,Split-up
139121,https://www.metal-archives.com/bands/%D0%9B%D1%8E%D1%82%D1%8C/87133,Лють,Ukraine,Black Metal,Active
139122,https://www.metal-archives.com/bands/%D0%9C8%D0%9B8%D0%A2%D0%A5/25118,М8Л8ТХ,Russia,Black Metal with RAC/Heavy Metal influences,Active
139123,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%B3%D0%B5%D0%BB%D0%BB%D0%B0%D0%BD/101950,Магеллан,Russia,Heavy/Power Metal,Split-up
139124,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%B3%D0%B8%D1%81%D1%82%D0%B5%D1%80%D0%B8%D1%83%D0%BC/3540306740,Магистериум,Russia,Melodic Death/Black Metal,Active
139125,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%B3%D0%B8%D1%81%D1%82%D1%80/128160,Магистр,Russia,Heavy/Power Metal,Active
139126,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%B3%D0%B8%D1%8F/3540373189,Магия,Russia,Heavy/Power Metal,Active
139127,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82/21462,Магнит,Russia,Melodic Power Metal,Split-up
139128,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D0%B3%D0%BE%D1%80%D0%B0/3540407926,Мандрагора,Russia,Gothic/Doom Metal,Active
139129,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D0%BD%D0%B8%D1%8F_%D0%92%D0%B5%D0%BB%D0%B8%D1%87%D0%B8%D1%8F/125559,Мания Величия,Russia,Melodic Speed/Power Metal,Changed name
139130,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%BD/3540364889,Маратон,Bulgaria,Heavy Metal/Hard Rock,Split-up
139131,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%81%D1%82/76955,Маргаст,Russia,"Pagan Black Metal (early); Death Metal (later)",Split-up
139132,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%80%D0%B3%D0%B5%D1%80%D0%B8%D1%82/3540428362,Маргерит,Russia,Symphonic Metal,Active
139133,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%80%D0%B8%D1%8F-%D0%A0%D0%B5%D0%B6%D0%B8%D0%BD%D0%B0/3540362494,Мария-Режина,Russia,Heavy Metal,Active
139134,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%80%D1%8C/3540456870,Марь,Russia,Black Metal,Active
139135,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80/208,Мастер,Russia,Thrash Metal,Active
139136,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%82%D1%8C-%D1%82%D1%8C%D0%BC%D0%B0/3540468531,Мать-тьма,Russia,Atmospheric Black Metal,Active
139137,https://www.metal-archives.com/bands/%D0%9C%D0%B0%D1%84%D0%B8%D1%8F/37524,Мафия,Russia,Thrash Metal,Active
139138,https://www.metal-archives.com/bands/%D0%9C%D0%B3%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%B8%D0%B5_%D0%92%D0%B5%D1%87%D0%BD%D0%BE%D1%81%D1%82%D0%B8/3540383102,Мгновение Вечности,Russia,Heavy/Power Metal,Active
139139,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D0%BB%D0%BA%D0%BE%D1%80/78719,Мелкор,Russia,Black Metal,Split-up
139140,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%80%D0%BA%D1%83%D1%80%D0%B8%D0%B9_%D0%9C%D0%BE%D0%BD%D0%BE%D0%BB%D0%B8%D1%82/91028,Меркурий Монолит,Ukraine,Black Metal,Split-up
139141,https://www.metal-archives.com/bands/%D0%9C%D1%91%D1%80%D1%82%D0%B2%D0%B0%D1%8F_%D0%A2%D0%B5%D1%80%D0%B0%D0%BF%D0%B8%D1%8F/3540452427,Мёртвая Терапия,Belarus,Death/Doom Metal,Active
139142,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%80%D1%82%D0%B2%D0%BE/3540356811,Мертво,Russia,Black Metal,Active
139143,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%80%D1%82%D0%B2%D0%BE%D1%82%D0%BE%D0%BF%D1%8C/3540290147,Мертвотопь,Russia,Black Metal,Split-up
139144,https://www.metal-archives.com/bands/%D0%9C%D1%91%D1%80%D1%82%D0%B2%D1%8B%D0%B5_%D0%94%D1%83%D1%88%D0%B8/53057,Мёртвые Души,Kazakhstan,Black/Death Metal,Split-up
139145,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%81%D1%81%D0%B8%D1%80/3540373670,Мессир,Russia,Symphonic Power Metal,Split-up
139146,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%81%D1%81%D0%B8%D1%8F/3540294253,Мессия,Russia,Black/Death Metal,Unknown
139147,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80/3540394977,Металлизатор,Russia,Heavy Metal,Active
139148,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%BE%D0%B1%D0%BE%D0%BB/3540466627,Металлобол,Russia,Heavy Metal/Hard Rock,Split-up
139149,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%82%D0%B5%D0%B6/3540408129,Метеж,Serbia,Thrash Metal/Crossover,Active
139150,https://www.metal-archives.com/bands/%D0%9C%D0%B5%D1%82%D0%B5%D0%BB%D1%8C/3540435450,Метель,Russia,Black Metal,Active
139151,https://www.metal-archives.com/bands/%D0%9C%D0%B8%D0%BA%D1%82%D0%B8%D0%B0%D0%BD/101035,Миктиан,Belarus,Raw Black Metal,Active
139152,https://www.metal-archives.com/bands/%D0%9C%D0%98%D0%A078/3540383222,МИР78,Russia,Progressive Metal/Rock,Active
139153,https://www.metal-archives.com/bands/%D0%9C%D0%B8%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B5%D1%80/3540368835,Миссионер,Russia,Melodic Heavy Metal,Active
139154,https://www.metal-archives.com/bands/%D0%9C%D0%B8%D1%81%D1%81%D0%B8%D1%8F/3540397323,Миссия,Ukraine,Heavy/Thrash Metal,Active
139155,https://www.metal-archives.com/bands/%D0%9C%D0%B8%D1%81%D1%81%D0%B8%D1%8F/3540401874,Миссия,Russia,Heavy Metal,Active
139156,https://www.metal-archives.com/bands/%D0%9C%D0%B8%D1%81%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F/3540415368,Мистификация,Russia,Heavy Metal/Hard Rock,Active
139157,https://www.metal-archives.com/bands/%D0%9C%D0%BD%D0%BE%D0%B3%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D1%8C/101134,Многославь,Russia,Pagan/Black Metal,Unknown
139158,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%B1%D0%B8_%D0%94%D0%B8%D0%BA/65382,Моби Дик,Russia,Heavy Metal/Hard Rock,Split-up
139159,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%B6%D0%B4%D0%B5/3540289808,Можде,Russia,Black Metal,Unknown
139160,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BB%D0%B0%D1%82/20041,Молат,Belarus,"Thrash/Black Metal; RAC (early); Pagan Folk Metal (later)",Active
139161,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D1%8F/3540411570,Молния,Russia,Heavy Metal,Active
139162,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82/3540468233,Молот,Russia,Thrash Metal,Split-up
139163,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82_%D0%92%D0%BE%D0%B9%D0%BD%D1%8B/3540402387,Молот Войны,Ukraine,Black Metal,Active
139164,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82_%D0%9A%D0%B0%D1%88%D0%BA%D0%B0%D1%80%D0%BE%D0%B2%D0%B0/3540370103,Молот Кашкарова,Ukraine,Thrash/Death Metal,Changed name
139165,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D0%B0%D1%85/3540460640,Монах,Serbia,Black Metal,Active
139166,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D0%BE%D0%BB%D1%96%D1%82/3540309529,Моноліт,Ukraine,Heavy Metal,Active
139167,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D0%BE%D0%BB%D0%B8%D1%82/3540439727,Монолит,Russia,Heavy/Power Metal,Active
139168,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D0%BE%D0%BB%D0%B8%D1%82/3540469524,Монолит,Ukraine,Heavy Metal,Split-up
139169,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D1%81%D0%B0%D0%BB%D1%8C%D0%B2%D0%B0%D1%82/3540382574,Монсальват,Russia,Death/Thrash Metal,Active
139170,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D1%82%D0%B5-%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE/3540436408,Монте-Кристо,Russia,Heavy Metal,Split-up
139171,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D0%BD%D1%82%D0%B8%D0%BA%D0%BE%D1%80/3540415789,Монтикор,Russia,Thrash Metal,Split-up
139172,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80/32312,Мор,Russia,"Atmospheric/Pagan Black Metal (early); Progressive Black Metal (later)",Active
139173,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%B3_%D0%91%D0%B5%D0%B7%D1%83%D0%BC%D0%B8%D1%8F/3540365765,Морг Безумия,Russia,"Heavy Metal (early); Atmospheric Black Metal (later)",Unknown
139174,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D1%80/3540343722,Мордор,Bulgaria,Atmospheric Death/Doom Metal,Split-up
139175,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%B5%D0%96%D0%B4%D1%91%D1%82/3540461693,МореЖдёт,Russia,Symphonic Metal,Active
139176,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%B5%D0%BD%D0%B0/108530,Морена,Russia,Thrash/Pagan Metal,Active
139177,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%BE%D0%BA/3540388445,Морок,Russia,Black Metal,On hold
139178,https://www.metal-archives.com/bands/%D0%9C%D0%BE%D1%80%D0%BE%D0%BA/3540404240,Морок,Ukraine,Black Metal,Active
139179,https://www.metal-archives.com/bands/%D0%9C%D1%80%D0%B0%D0%BA%D0%BE%D0%B1%D0%B5%D1%81/3540466639,Мракобес,Russia,Raw Black Metal/Punk,Active
139180,https://www.metal-archives.com/bands/%D0%9C%D1%80%D0%B0%D0%BA%D0%BE%D0%B1%D0%B5%D1%81%D0%B8%D0%B5/65722,Мракобесие,Russia,Black Metal,On hold
139181,https://www.metal-archives.com/bands/%D0%9C%D1%80%D0%B0%D0%BC%D0%BE%D1%80/3540417474,Мрамор,Russia,Post-Black Metal/Depressive Rock,Active
139182,https://www.metal-archives.com/bands/%D0%9C%D1%80%D0%B6%D1%9A%D0%B0/3540290657,Мржња,Serbia,Black Metal,Active
139183,https://www.metal-archives.com/bands/%D0%9C%D1%83%D0%B6%D1%87%D0%B8%D0%BD%D1%8B_%D0%B2_%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%B5/3540396347,Мужчины в Металле,Russia,Heavy/Power Metal,On hold
139184,https://www.metal-archives.com/bands/%D0%9C%D1%83%D1%85%D0%BE%D0%BC%D0%BE%D1%80/3540436819,Мухомор,Russia,Black Metal,Active
139185,https://www.metal-archives.com/bands/%D0%9C%D1%8A%D0%BB%D0%BD%D0%B8%D1%8F/3540427816,Мълния,Bulgaria,Heavy/Power Metal,On hold
139186,https://www.metal-archives.com/bands/%D0%9C%D1%8A%D1%80%D1%82%D0%B2%D0%B0_%D0%97%D0%BE%D0%BD%D0%B0/123326,Мъртва Зона,Bulgaria,Thrash/Death Metal,Split-up
139187,https://www.metal-archives.com/bands/%D0%9C%D1%8B%D1%81%D0%BB%D0%B8_%D0%90%D0%BC%D0%B1%D0%B8%D1%86%D0%B8%D0%BE%D0%B7%D0%BD%D1%8B%D1%85_%D0%81%D0%B6%D0%B8%D0%BA%D0%BE%D0%B2/3540461145,Мысли Амбициозных Ёжиков,Russia,Melodic Death Metal,Active
139188,https://www.metal-archives.com/bands/%D0%9D.%D0%9E.%D0%92.%D0%90.%D0%A0.%D0%90./83798,Н.О.В.А.Р.А.,Russia,Black Metal,Split-up
139189,https://www.metal-archives.com/bands/%D0%9D%D1%96%D1%87/3540435441,Ніч,Ukraine,Atmospheric Black Metal,Active
139190,https://www.metal-archives.com/bands/%D0%9D%D0%B0_%D0%93%D1%80%D0%B0%D0%BD%D0%B8_%D0%9C%D0%B5%D1%87%D1%82%D1%8B/3540462395,На Грани Мечты,Russia,Symphonic Power Metal,Active
139191,https://www.metal-archives.com/bands/%D0%9D%D0%B0_%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D1%8C_%D0%BD%D0%B0_%D0%B7%D0%B0%D0%BF%D1%8F%D1%81%D1%82%D1%8C%D0%B5/3540374553,На память на запястье,Russia,Depressive Black Metal,Active
139192,https://www.metal-archives.com/bands/%D0%9D%D0%B0_%D0%A0%D0%B0%D1%81%D0%BF%D1%83%D1%82%D1%8C%D0%B5/15773,На Распутье,Russia,Black Metal,Active
139193,https://www.metal-archives.com/bands/%D0%9D%D0%B0_%D0%A1%D0%B5%D0%B2%D0%B5%D1%80/3540353680,На Север,Russia,Doom/Death Metal with Folk influences,Split-up
139194,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B1%D0%B0%D1%82/27380,Набат,Russia,Black Metal/Noise,Active
139195,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B2%D0%B8_%D0%AD%D1%85%D0%BE/3540354567,Нави Эхо,Russia,Black Metal/Ambient,Active
139196,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B2%D1%8C/12076,Навь,Russia,Black Metal,Active
139197,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B2%D1%8C%D0%B8%D0%BD_%D0%9B%D0%B5%D1%81/3540369194,Навьин Лес,Russia,"Hard Rock (early); Heavy Metal/Hard Rock (later)",Active
139198,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B2%D1%8C%D1%8F/121454,Навья,Russia,Pagan/Folk Metal,Active
139199,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B2%D1%8C%D1%8F%D1%80%D0%B0/3540463514,Навьяра,Belarus,Folk/Pagan Metal,Active
139200,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B3%D0%BD%D0%BE%D0%B5%D0%BD%D0%B8%D0%B5/3540364421,Нагноение,Russia,Thrash Metal,Split-up
139201,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%B4%D0%B8%D0%BC%D0%B0%D1%87/122405,Надимач,Serbia,Thrash Metal/Crossover,Active
139202,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D0%9F%D1%83%D1%81%D1%82%D0%BE%D1%82%D0%BE%D0%B9/3540328812,Наполненное Пустотой,Russia,Melodic Doom/Death Metal,Active
139203,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D0%BF%D1%80%D0%BE%D0%BB%D0%BE%D0%BC/3540350647,Напролом,Russia,Symphonic Doom/Gothic Metal,Active
139204,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D1%81%D0%BB%D0%B5%D0%B4%D0%B8%D0%B5_%D0%92%D0%B0%D0%B3%D0%B0%D0%BD%D1%82%D0%BE%D0%B2/3540347224,Наследие Вагантов,Russia,Folk Metal,Split-up
139205,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D1%82%D0%B8%D1%81%D0%BA/14458,Натиск,Russia,Heavy Metal,Split-up
139206,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D1%82%D1%8E%D1%80%D0%BC%D0%BE%D1%80%D1%82/3540450293,Натюрморт,Bulgaria,Progressive Metal,Split-up
139207,https://www.metal-archives.com/bands/%D0%9D%D0%B0%D1%85%D0%B5%D0%BC%D0%B0/40824,Нахема,Russia,Gothic/Black Metal,Split-up
139208,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B1%D0%BE%D0%BA%D1%80%D0%B0%D0%B9/3540313854,Небокрай,Russia,Pagan Black Metal,Active
139209,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B2%D0%B8%D0%B4%D1%8C/50277,Невидь,Russia,Pagan Metal,Split-up
139210,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B6%D0%B5%D0%B3%D0%BE%D0%BB%D1%8C/74973,Нежеголь,Russia,Pagan Metal,Active
139211,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B6%D0%B8%D0%B2%D0%BE%D0%B9/3540385396,Неживой,Russia,Black/Death Metal,Active
139212,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B7%D0%B0%D0%B9%D0%BC%D0%B0%D0%BD%D0%B0_%D0%97%D0%B5%D0%BC%D0%BB%D1%8F/129650,Незаймана Земля,Ukraine,Heavy Metal,Split-up
139213,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B8%D0%B7%D0%B1%D0%B5%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C/126292,Неизбежность,Ukraine,Melodic Black Metal,Split-up
139214,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%B9%D1%80%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BE%D0%BC%D0%B0/3540449389,Нейробластома,Belarus,Avant-garde Black Metal,Active
139215,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BA%D1%80%D0%BE%D0%BB%D0%BE%D0%B3/3540347137,Некролог,Bulgaria,"Death Metal (early); Hard Rock (later)",Split-up
139216,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BA%D1%80%D0%BE%D1%81%D0%B5%D0%BF%D1%81%D0%B8%D1%81/3540386287,Некросепсис,Belarus,Death Metal/Metalcore,On hold
139217,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BC%D0%B5%D1%82%D0%BE%D0%BD/99903,Неметон,Russia,Melodic Death/Black Metal,Split-up
139218,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BC%D0%BE%D0%BB%D1%8F%D0%B5%D0%B2-%D0%A1%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D1%91%D0%B2/125737,Немоляев/Селезнёв,Russia,Melodic Death/Nu Metal/Metalcore,Split-up
139219,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BD%D0%B0%D0%B2%D0%B8%D1%81%D1%82/25007,Ненавист,Bulgaria,Black Metal,Split-up
139220,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D0%BE%D0%B4%D0%B8%D1%83%D0%BC/3540366627,Неодиум,Russia,Heavy Metal,Active
139221,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D1%80%D0%B5%D0%B8%D0%B4%D0%B0/3540447665,Нереида,Russia,Industrial/Symphonic Metal,Active
139222,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B5%D1%8E%D1%89%D0%B0%D1%8F_%D0%A1%D1%82%D0%B0%D0%BB%D1%8C/101989,Нержавеющая Сталь,Ukraine,Progressive/Heavy Metal,Active
139223,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D1%84%D0%B8%D0%BB%D0%B8%D0%BC/5732,Нефилим,Russia,Symphonic/Epic Power Metal,Active
139224,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D1%87%D0%B8%D1%81%D1%82%D1%8C/65959,Нечисть,Russia,Black Metal,Active
139225,https://www.metal-archives.com/bands/%D0%9D%D0%B5%D1%8F%D1%81%D1%8B%D1%82%D1%8C/3540430450,Неясыть,Russia,Pagan Metal,Active
139226,https://www.metal-archives.com/bands/%D0%9D%D0%98%D0%9C%D0%A4/68832,НИМФ,Russia,Sludge/Drone/Doom Metal,Unknown
139227,https://www.metal-archives.com/bands/%D0%9D%D0%B8%D1%82%D0%B8_%D0%A1%D0%BD%D0%B0/3540390281,Нити Сна,Russia,Melodic Death Metal,Active
139228,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%B2%D0%B0%D1%82%D0%BE%D1%80/3540456255,Новатор,Russia,"Hard Rock (early); Heavy Metal (later)",Active
139229,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%B2%D0%B8%D0%BC%D0%BD%D0%B8%D0%B9_%D0%9A%D1%83%D0%B4%D0%B5%D0%BD%D1%8C/3540424469,Новимний Кудень,Ukraine,Heavy Metal,Active
139230,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B5_%D0%92%D1%80%D0%B5%D0%BC%D1%8F/3540457245,Новое Время,Kyrgyzstan,Heavy Metal/Hard Rock,Split-up
139231,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%97%D0%B0%D0%B2%D0%B5%D1%82/57710,Новый Завет,Russia,Doom Metal,Active
139232,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%BA%D0%B0%D1%83%D1%82/3540367987,Нокаут,Russia,Heavy Metal,Split-up
139233,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%BA%D1%81/3540436606,Нокс,Russia,Symphonic Metal,Unknown
139234,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%BA%D1%82%D1%8E%D1%80%D0%BD/50546,Ноктюрн,Russia,Funeral Doom Metal,Unknown
139235,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D0%BA%D1%82%D1%8E%D1%80%D0%BD/3540411533,Ноктюрн,Russia,Symphonic Metal,Active
139236,https://www.metal-archives.com/bands/%D0%9D%D0%BE%D1%87%D0%BD%D0%B8%D1%86%D0%B0/3540470886,Ночница,Russia,Black/Death Metal,Active
139237,https://www.metal-archives.com/bands/%D0%9D%D1%83%D0%BB%D0%B0/3540397058,Нула,Serbia,Sludge Metal,Active
139238,https://www.metal-archives.com/bands/%D0%9D%D1%8D%D0%BA%D0%BA/3540469482,Нэкк,Russia,Heavy Metal,Unknown
139239,https://www.metal-archives.com/bands/%D0%9E.N.%D0%98.K.S./3540435408,О.N.И.K.S.,Russia,Heavy Metal/Hard Rock,Active
139240,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%B5%D1%80%D0%B5%D0%B3/125722,Оберег,Russia,Heavy Metal,Split-up
139241,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%B5%D1%80%D0%BE%D0%BD/25754,Оберон,Russia,Death Metal,Active
139242,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%B5%D1%80%D1%8A%D0%BD/65682,Оберън,Bulgaria,Black Metal,Split-up
139243,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%B8%D1%82%D0%B5%D0%BB%D1%8C/120401,Обитель,Russia,Gothic/Doom Metal,Active
139244,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%BB%D0%B0%D1%87%D0%BD%D1%8B%D0%B9_%D0%9A%D1%80%D0%B0%D0%B9/54361,Облачный Край,Russia,"Heavy Metal; Progressive/Hard Rock",Split-up
139245,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D0%BE%D1%81%D1%81%D0%B0%D0%BD%D1%8B%D0%B9_%D0%9C%D1%83%D1%82%D0%B0%D0%BD%D1%82/3540449468,Обоссаный Мутант,Russia,Crossover/Hardcore Punk/Speed Metal,Active
139246,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D1%80%D1%96%D0%B9/3540420252,Обрій,Ukraine,Death/Groove Metal,Active
139247,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D1%80%D0%B5%D1%87%D1%91%D0%BD%D0%BD%D1%8B%D0%B5_%D0%93%D0%BD%D0%B8%D1%82%D1%8C/35757,Обречённые Гнить,Russia,Groove Metal/Grindcore,Active
139248,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D1%80%D0%BE%D0%BA/3540418546,Оброк,Bulgaria,Black/Doom Metal,Active
139249,https://www.metal-archives.com/bands/%D0%9E%D0%B1%D1%8A%D1%8F%D1%82%D0%B8%D1%8F_%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%B8/3540405359,Объятия Смерти,Germany,Atmospheric Black Metal,Active
139250,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D1%9A%D0%B5%D0%BD%D0%B0_%D0%9A%D0%BE%D1%87%D0%B8%D1%98%D0%B0/3540427424,Огњена Кочија,Serbia,Pagan Metal,Active
139251,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D0%BD%D0%B5%D0%B1%D0%BE%D0%B3/3540464719,Огнебог,Russia,Melodic Death/Folk Metal,Active
139252,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D0%BD%D0%B5%D0%BA%D0%BE%D0%BB%D0%BE/3540358114,Огнеколо,Ukraine,Pagan Metal,Active
139253,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D0%BD%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%A8%D1%82%D0%BE%D1%80%D0%BC/3540330167,Огненный Шторм,Russia,Pagan/Thrash Metal,Active
139254,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D0%BD%D0%B8_%D0%A4%D0%B0%D1%8D%D1%82%D0%BE%D0%BD%D0%B0/3540405943,Огни Фаэтона,Russia,Heavy Metal/Hard Rock,Active
139255,https://www.metal-archives.com/bands/%D0%9E%D0%B3%D0%BE%D0%BD%D1%8C_%D0%9F%D0%B0%D0%BB%D0%B0%D1%82%D0%B8%D0%BD%D0%B0/3540474764,Огонь Палатина,Russia,Folk Metal,Active
139256,https://www.metal-archives.com/bands/%D0%9E%D0%B4%D0%B4%D0%B8%D1%81%D1%81/127493,Оддисс,Russia,Epic Heavy Metal,Active
139257,https://www.metal-archives.com/bands/%D0%9E%D0%B4%D0%B5%D0%BE%D0%BD/3540414511,Одеон,Ukraine,Heavy Metal/Rock,Active
139258,https://www.metal-archives.com/bands/%D0%9E%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C/3540317468,Одержимость,Russia,Symphonic Heavy/Power Metal,Split-up
139259,https://www.metal-archives.com/bands/%D0%9E%D0%BA%D0%B5%D0%B0%D0%BD_%D0%9F%D0%B5%D1%87%D0%B0%D0%BB%D0%B8/20500,Океан Печали,Russia,Gothic/Doom/Black Metal,Split-up
139260,https://www.metal-archives.com/bands/%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0%D1%82/23664,Оксанат,Serbia,Black Metal,Active
139261,https://www.metal-archives.com/bands/%D0%9E%D0%BA%D1%81%D0%B8%D0%B4%D0%B5%D1%80%D0%B8%D0%BA%D0%B0/3540359257,Оксидерика,Russia,Symphonic Power Metal,Active
